date,true label,w(i-0),w(i-1),w(i-2),w(i-3),w(i-4),w(i-5),w(i-6),w(i-7),w(i-8),w(i-9),w(i-10),w(i-11),w(i-12),w(i-13),w(i-14),w(i-15),w(i-16),w(i-17),w(i-18),w(i-19),w(i-20),w(i-21),w(i-22),w(i-23),w(i-24),w(i-25),w(i-26),w(i-27),w(i-28),w(i-29),w(i-30),w(i-31),w(i-32),w(i-33),w(i-34),w(i-35),w(i-36),w(i-37),w(i-38),w(i-39),w(i-40),w(i-41),w(i-42),w(i-43),w(i-44),w(i-45),w(i-46),w(i-47),w(i-48),w(i-49),w(i-50),w(i-51),w(i-52),w(i-53),w(i-54),w(i-55),w(i-56),w(i-57),w(i-58),w(i-59),w(i-60),w(i-61),w(i-62),w(i-63),w(i-64),w(i-65),w(i-66),w(i-67),w(i-68),w(i-69),w(i-70),w(i-71),w(i-72),w(i-73),w(i-74),w(i-75),w(i-76),w(i-77),w(i-78),w(i-79),w(i-80),w(i-81),w(i-82),w(i-83),w(i-84),w(i-85),w(i-86),w(i-87),w(i-88),w(i-89),w(i-90),w(i-91),w(i-92),w(i-93),w(i-94),w(i-95),w(i-96),w(i-97),w(i-98),w(i-99),w(i-100),w(i-101),w(i-102),w(i-103),w(i-104),w(i-105),w(i-106),w(i-107),w(i-108),w(i-109),w(i-110),w(i-111),w(i-112),w(i-113),w(i-114),w(i-115),w(i-116),w(i-117),w(i-118),w(i-119),w(i-120),w(i-121),w(i-122),w(i-123),w(i-124),w(i-125),w(i-126),w(i-127),w(i-128),w(i-129),w(i-130),w(i-131),w(i-132),w(i-133),w(i-134),w(i-135),w(i-136),w(i-137),w(i-138),w(i-139),w(i-140),w(i-141),w(i-142),w(i-143),w(i-144),w(i-145),w(i-146),w(i-147),w(i-148),w(i-149),w(i-150)
509,11,105,104,74,74,11,74,105,11,104,142,105,142,142,142,142,11,11,104,142,74,11,11,11,11,142,74,74,111,104,104,82,74,105,104,142,104,104,82,105,11,74,153,142,74,82,11,111,142,11,111,82,82,104,105,104,104,11,142,74,105,82,104,104,142,82,142,11,11,74,111,82,82,104,104,142,104,105,11,105,11,74,142,142,111,111,74,105,104,105,82,11,82,74,142,82,11,142,74,104,82,82,142,111,105,111,74,82,82,105,105,11,111,111,153,142,105,142,142,142,105,142,11,11,105,142,11,11,104,111,111,74,11,11,74,142,111,74,111,111,11,11,111,111,111,105,104,111,104,11,142,104
510,111,82,104,104,157,11,157,157,104,11,104,157,105,142,105,157,157,11,11,104,74,157,157,11,74,11,142,157,157,104,162,104,82,142,105,11,142,104,74,104,105,162,74,153,142,157,82,11,105,11,11,111,82,104,104,105,111,142,11,142,157,105,82,11,11,142,82,74,111,11,142,111,82,82,11,104,142,104,104,11,104,11,74,142,142,105,82,111,104,157,105,74,11,82,157,142,82,11,142,74,111,11,74,142,111,105,105,74,82,82,105,104,74,111,111,162,142,105,142,142,157,104,157,11,11,105,142,153,11,104,11,74,74,11,11,74,142,162,162,111,111,82,162,111,111,111,105,111,111,104,11,142
511,104,105,160,104,104,157,74,157,157,104,104,104,157,104,142,105,157,157,164,11,104,74,157,157,11,11,11,142,157,157,104,104,104,74,74,105,160,142,104,160,11,160,11,74,160,142,157,74,11,105,142,11,10,104,104,104,105,160,160,11,142,157,105,142,104,157,142,160,142,104,142,163,10,74,104,160,104,142,104,104,11,104,11,74,142,142,105,142,10,104,157,105,74,11,74,157,142,74,11,142,74,104,160,74,104,104,105,10,74,164,104,160,104,11,104,157,160,157,104,142,142,157,104,157,11,164,105,142,160,104,104,164,11,74,11,164,74,142,10,74,160,10,142,74,10,10,104,105,160,104,104,11
512,11,82,82,82,104,104,142,11,74,74,104,11,104,142,105,142,105,142,142,11,82,104,74,11,160,11,142,11,142,142,142,104,105,104,82,142,105,82,142,104,160,11,105,162,82,160,142,74,82,11,105,142,11,111,82,82,104,105,111,160,142,142,142,105,82,105,160,142,82,111,111,142,142,111,142,104,104,104,142,104,104,11,104,11,142,142,142,82,142,111,104,104,105,82,142,82,142,142,82,11,142,74,111,160,82,142,111,105,111,104,82,82,105,104,142,111,111,74,142,105,142,142,142,104,142,11,11,105,142,160,11,104,142,111,74,142,11,111,142,162,74,111,111,142,74,111,111,111,105,111,111,104
513,74,104,82,82,82,104,104,142,11,165,157,104,11,104,157,105,142,142,157,142,11,11,104,74,11,157,11,11,11,142,157,157,104,157,104,82,142,105,11,142,104,142,11,105,74,11,157,142,165,82,11,142,11,11,104,82,82,104,105,111,142,11,142,157,105,82,11,11,142,82,142,111,11,142,111,142,82,11,104,142,104,105,11,105,11,142,142,142,82,82,111,104,157,105,82,11,82,142,142,82,11,142,74,104,11,82,165,111,105,104,105,82,82,105,105,11,111,111,74,142,105,142,142,142,104,157,11,11,105,142,142,11,104,142,74,74,11,11,111,142,142,74,111,111,82,74,111,111,111,105,111,111
514,160,104,104,82,82,82,104,104,142,74,160,160,104,153,104,142,105,142,105,74,142,11,82,104,74,11,160,11,11,11,142,142,142,104,105,104,82,142,105,160,142,104,160,11,105,11,160,160,82,74,74,11,105,82,11,104,82,104,104,105,160,160,11,82,142,105,82,153,160,82,82,74,153,82,142,160,142,82,160,104,82,104,104,11,104,11,74,142,142,105,82,160,104,74,105,74,82,82,142,142,74,11,142,74,104,160,74,153,153,105,105,74,82,104,105,104,11,153,74,160,142,105,142,142,142,104,142,11,11,105,142,160,11,104,142,74,74,82,11,74,142,105,74,160,82,82,74,74,74,104,105,160
515,164,74,104,104,111,105,153,104,104,142,11,74,74,104,11,104,142,105,142,105,142,142,164,11,104,74,11,164,11,153,11,142,142,142,104,105,104,74,142,105,11,142,104,153,104,153,153,11,153,104,74,74,11,105,11,11,111,104,104,104,105,166,166,74,142,142,105,111,11,11,104,74,74,164,111,142,111,142,104,11,104,142,104,105,11,104,153,142,142,142,105,111,74,104,104,105,74,11,74,142,142,74,11,142,74,104,11,74,105,105,105,111,74,164,104,153,104,153,11,74,74,142,105,142,142,142,104,142,164,164,105,142,153,164,104,164,74,74,11,164,74,142,111,74,111,111,111,164,74,111,111,105
516,104,105,104,82,104,74,82,153,105,104,142,11,74,74,105,105,104,142,105,142,105,142,142,164,11,104,74,11,164,164,153,11,142,142,142,104,105,104,82,142,105,11,142,105,153,82,153,105,11,153,104,74,82,11,105,11,11,105,82,82,104,105,11,104,74,142,142,105,82,105,11,104,82,74,111,11,142,111,142,104,11,104,142,104,105,11,104,153,142,142,142,82,105,111,104,104,105,82,11,82,142,142,82,11,142,74,111,11,82,105,111,105,105,74,82,82,153,104,153,111,111,74,142,105,142,142,142,104,142,164,164,105,142,153,164,104,164,74,74,11,164,111,142,105,74,111,111,11,74,111,111,111
517,104,11,111,104,167,104,74,167,153,104,104,142,11,165,165,164,11,104,142,105,142,105,153,142,164,11,104,74,11,164,11,153,11,142,142,142,111,153,104,74,142,105,11,142,11,153,167,105,153,11,153,104,165,74,11,105,11,11,111,104,74,104,105,167,104,165,142,142,105,111,11,11,104,104,74,164,111,142,111,142,104,11,104,142,104,104,11,104,153,142,142,142,105,111,111,104,104,105,74,11,74,142,142,74,11,142,74,104,11,74,153,164,105,111,74,153,167,105,105,153,11,74,167,142,105,142,142,142,104,142,164,164,105,142,153,164,104,164,74,74,11,164,74,142,111,111,167,111,153,164,74,111
518,162,104,11,104,157,104,104,82,82,82,104,104,157,11,157,157,104,11,104,157,105,142,142,157,142,164,11,104,162,11,157,11,153,11,142,157,157,104,162,104,82,82,105,11,142,104,153,104,105,162,82,153,142,157,82,11,105,11,11,104,82,104,104,105,153,142,157,142,157,105,82,11,11,142,82,142,164,11,111,157,82,104,11,104,142,104,104,11,104,153,82,142,142,105,104,111,104,157,105,82,11,82,157,142,82,11,142,162,104,11,82,142,168,105,105,111,82,82,105,105,153,11,111,162,142,105,142,142,142,104,142,164,164,105,142,164,164,104,164,111,111,11,164,111,142,162,162,153,105,153,162,111
519,165,82,104,11,162,157,104,104,82,82,82,11,104,157,11,11,157,104,11,11,157,11,142,105,157,142,105,82,104,74,157,157,11,153,11,142,157,157,104,162,104,82,142,105,82,142,11,153,11,153,162,82,153,142,157,82,11,105,142,11,162,82,82,104,105,153,142,165,142,157,105,82,11,11,142,82,142,11,82,142,157,82,104,11,104,142,104,104,82,104,153,74,142,142,82,82,74,104,157,105,82,11,82,157,142,82,11,142,74,104,82,82,11,105,105,162,74,82,82,153,104,153,11,74,162,142,105,142,142,142,104,157,105,11,105,142,153,11,104,162,74,74,11,11,74,142,162,74,153,82,82,74
520,105,157,82,157,11,111,157,104,104,82,82,82,104,104,157,11,11,157,164,11,104,157,105,142,157,157,142,157,11,104,74,11,157,11,153,11,142,157,157,111,153,104,82,82,105,153,142,104,104,82,105,153,82,153,142,74,82,11,111,142,11,111,82,82,104,105,104,104,11,142,157,105,82,104,11,142,82,142,104,11,142,157,82,82,104,104,142,104,105,11,105,153,74,142,142,153,111,74,104,157,105,82,11,82,157,142,82,11,142,74,104,11,82,142,164,105,111,74,82,82,105,105,153,164,74,153,142,105,142,142,142,105,157,11,164,105,142,153,11,104,164,74,74,11,164,74,142,111,74,164,111,153
521,142,82,157,82,157,157,104,157,162,104,82,111,82,104,104,74,11,11,157,105,11,104,157,105,142,157,157,142,157,82,104,74,11,111,11,153,11,142,157,157,104,157,104,82,82,105,111,142,104,153,11,153,162,82,153,142,74,82,11,111,142,11,104,82,82,104,105,153,142,11,142,157,105,82,157,157,142,82,142,153,111,142,74,82,104,104,104,142,104,105,11,104,153,74,142,142,111,111,74,104,157,82,82,11,82,74,142,82,11,142,74,104,82,82,105,105,105,111,74,162,82,153,105,153,11,105,105,142,105,142,142,142,104,157,11,11,111,142,153,11,104,111,74,74,11,11,74,142,111,74,153,111
522,142,105,82,105,82,82,11,111,74,104,104,82,82,82,104,104,74,11,11,74,105,11,104,142,105,142,105,111,142,105,11,104,111,11,74,11,153,11,142,74,74,111,111,104,82,82,105,11,142,11,153,82,164,111,82,153,142,74,82,11,111,11,11,111,82,82,104,105,104,104,165,142,74,105,82,11,11,142,82,142,104,11,74,74,82,104,104,104,142,104,105,11,105,153,74,142,142,153,111,74,104,104,105,82,11,82,74,142,82,11,142,74,104,11,82,142,105,105,111,105,82,82,153,105,153,11,105,164,142,105,142,142,142,105,142,105,164,105,142,153,164,104,164,165,74,11,164,105,142,111,111,164
523,11,142,104,104,104,104,104,142,111,74,104,104,82,82,82,104,104,74,11,104,74,104,104,11,142,104,142,111,111,142,164,11,104,142,11,74,11,153,11,142,74,74,104,111,104,82,82,104,11,142,104,153,164,111,111,82,153,104,74,104,11,111,142,11,111,104,104,104,104,11,11,165,142,74,104,104,104,11,142,104,142,164,104,74,74,82,104,11,104,142,104,104,11,104,153,82,142,142,153,104,74,104,104,165,82,11,82,74,142,82,11,142,74,104,11,82,104,104,111,111,74,164,104,153,104,165,104,165,165,142,104,142,142,142,104,142,11,164,153,142,153,164,104,164,165,74,11,164,82,142,111,74
524,153,104,142,104,82,157,82,157,11,111,157,104,104,82,82,82,104,104,157,11,111,157,104,11,11,157,104,142,142,157,142,164,11,104,82,11,157,153,153,11,142,157,157,104,157,104,82,82,104,11,142,104,153,153,153,111,82,153,142,142,82,11,142,142,11,111,82,82,104,142,153,142,74,142,157,104,82,11,11,142,82,142,11,142,142,157,142,104,11,157,142,104,104,11,104,153,82,142,142,153,142,104,104,157,153,82,11,82,157,142,82,11,142,74,104,11,82,142,142,111,153,104,82,82,153,104,153,111,111,153,142,104,142,142,142,104,157,164,164,153,142,153,11,104,142,111,74,11,164,74,142,142
525,104,165,104,142,104,82,157,82,157,142,165,157,104,104,82,82,82,104,104,157,11,165,157,104,11,11,157,104,142,142,157,142,11,82,104,142,11,157,11,153,11,142,157,157,104,157,104,82,82,104,153,142,104,153,11,153,153,82,153,142,165,82,11,142,142,11,153,82,82,104,165,153,11,165,142,157,104,82,104,157,142,82,142,11,142,82,157,82,104,153,104,142,104,104,11,104,153,82,142,142,153,142,104,104,157,165,82,165,82,157,142,82,11,153,82,104,82,82,165,165,104,153,104,153,82,153,104,111,165,111,165,157,104,142,142,142,104,157,11,11,153,142,153,11,104,11,111,111,11,11,111,142
526,166,165,104,104,142,104,82,157,82,157,142,166,157,104,104,82,82,82,104,166,157,11,11,157,104,11,11,142,104,142,157,157,142,157,82,104,142,11,169,11,169,11,142,157,157,104,157,104,82,82,104,165,142,104,153,11,153,157,82,153,169,169,82,11,153,142,11,166,82,82,104,170,166,166,169,142,157,104,82,11,142,169,82,142,11,169,82,169,82,104,166,169,142,104,104,11,104,153,82,142,142,153,169,169,104,157,153,82,11,82,157,142,82,11,166,82,104,82,82,142,104,104,153,104,165,82,153,104,169,170,165,165,142,104,142,142,142,104,142,11,11,153,142,153,11,104,11,165,169,11,11,82
527,153,82,165,165,104,142,104,82,104,82,82,142,104,104,104,104,82,82,82,104,104,74,11,165,165,165,11,104,142,104,142,142,142,142,165,82,104,142,11,74,11,74,11,142,142,74,104,104,104,82,82,104,165,142,165,153,11,153,74,82,153,104,165,82,11,153,142,11,104,82,82,104,165,104,104,165,142,142,104,82,11,142,104,82,142,11,82,82,74,82,104,104,104,142,104,104,11,104,11,82,142,142,153,104,104,104,165,104,82,11,82,74,142,82,11,104,82,104,82,82,165,165,104,153,104,82,82,153,104,74,165,165,165,142,104,142,142,142,104,142,11,11,153,142,153,11,104,11,74,74,11,11
528,165,104,82,165,165,104,142,104,142,157,142,157,11,165,157,104,104,82,82,82,104,104,157,11,165,157,104,11,11,157,104,142,153,157,142,165,11,104,82,11,157,11,165,11,142,157,157,104,157,104,82,142,104,82,142,104,153,11,153,157,82,153,142,165,82,11,153,142,11,153,142,82,104,165,153,11,165,142,157,104,142,104,11,142,142,165,11,142,142,157,142,142,104,104,142,104,104,11,104,165,82,142,165,82,142,171,104,157,171,82,11,82,157,142,82,11,171,82,104,11,82,165,165,153,153,82,82,142,153,104,165,165,165,165,157,104,142,142,142,104,157,11,11,171,165,171,11,104,11,165,82,11
529,157,11,11,82,165,165,157,142,105,104,157,104,157,142,142,157,165,104,82,82,82,11,142,157,11,165,157,165,11,11,157,105,142,142,157,142,11,82,104,142,11,157,11,153,11,142,157,157,104,157,104,82,82,105,82,142,165,82,11,153,157,82,153,104,165,104,11,105,142,11,153,104,165,104,105,153,11,104,142,157,105,104,11,82,104,104,142,11,104,82,157,82,104,11,104,142,104,105,82,104,153,82,142,142,82,104,82,153,157,105,82,165,82,157,142,82,11,142,82,165,82,82,165,165,105,153,82,82,82,105,105,153,165,153,153,142,105,142,142,142,104,142,11,11,105,142,153,11,104,11,153,82
530,142,82,11,11,82,172,104,172,142,104,82,157,82,157,142,142,157,104,104,82,172,82,104,104,157,11,104,172,104,104,11,142,104,142,142,157,142,11,82,104,142,11,157,11,157,11,142,157,157,104,157,104,82,82,104,172,142,104,11,82,153,157,82,153,104,157,82,11,104,142,11,104,82,82,104,104,153,11,172,142,157,104,82,104,11,104,82,142,11,104,82,157,82,104,11,104,142,104,104,11,172,153,82,142,142,172,104,172,104,172,172,82,11,82,157,142,82,11,142,172,104,82,82,104,104,104,153,172,153,82,153,104,104,153,104,104,142,104,142,142,142,104,142,11,11,172,142,157,104,104,157,165
531,142,165,82,11,11,82,172,165,105,142,105,82,157,82,157,142,142,157,104,104,82,172,82,105,142,157,11,165,157,165,11,11,157,105,142,142,157,142,11,82,104,142,11,157,11,157,11,142,157,157,104,157,104,82,82,105,172,142,165,104,11,153,157,82,153,142,165,82,11,142,142,11,104,82,82,104,165,153,11,105,142,157,105,82,11,11,142,82,142,11,142,82,157,82,105,11,104,142,105,105,11,105,172,82,142,142,172,142,105,104,157,105,82,165,82,157,142,82,11,142,172,104,82,82,165,165,105,153,105,172,82,105,105,142,165,153,153,157,105,142,142,142,142,157,11,11,105,165,172,11,104,172
532,104,173,173,82,11,104,82,172,165,104,142,104,82,173,82,173,11,142,104,104,104,82,82,173,104,104,157,11,165,173,104,11,11,157,104,142,142,157,142,11,82,104,142,11,157,11,157,11,142,157,157,104,173,104,82,82,104,172,142,104,153,11,153,173,82,153,142,157,82,11,142,142,11,153,82,82,104,165,153,11,74,142,157,104,82,11,11,142,173,142,11,142,82,157,173,104,172,104,142,104,104,82,104,172,157,142,142,172,142,74,104,157,74,82,11,82,157,142,82,11,172,74,104,82,82,165,165,153,153,104,172,82,153,104,173,173,165,173,157,104,142,142,142,104,157,11,11,172,165,172,11,104
533,165,11,173,173,82,11,11,82,172,165,104,142,104,82,173,82,173,165,142,104,104,142,82,172,173,104,142,157,11,165,173,165,11,11,142,104,142,142,157,142,11,82,104,142,11,157,11,157,11,142,157,157,142,173,104,82,82,104,172,142,165,11,11,11,173,82,142,142,165,82,11,142,142,11,142,82,165,104,165,142,142,104,142,157,104,82,11,11,142,104,142,11,142,82,157,173,104,11,142,142,104,104,82,104,172,157,142,165,172,142,157,104,157,104,82,165,82,157,142,82,11,172,157,165,82,82,165,165,104,11,104,172,82,11,104,173,173,142,173,142,104,142,142,142,104,142,11,11,172,165,172,11
534,104,104,104,173,173,142,11,11,142,165,165,82,142,104,142,173,142,173,142,142,104,104,142,11,82,82,104,142,142,82,165,165,165,173,11,142,104,142,164,142,142,164,11,104,82,11,142,173,82,173,142,142,142,142,173,104,142,142,104,11,142,165,82,173,153,173,11,142,142,165,104,11,142,142,173,142,142,165,104,165,165,164,104,142,142,104,142,104,11,142,104,142,11,142,142,82,142,104,11,142,142,104,104,11,104,153,82,142,165,153,142,82,104,165,11,82,165,11,142,142,174,11,142,82,165,11,82,165,165,104,153,82,165,11,153,104,173,173,165,173,142,82,142,142,142,142,142,164,164,104,165,142
535,172,11,104,11,173,173,82,11,172,82,172,165,104,142,104,82,173,82,173,142,142,104,104,104,82,172,173,104,104,169,82,165,172,165,173,11,142,104,142,142,142,142,11,82,104,142,11,169,173,169,11,142,142,142,153,173,104,82,82,104,172,142,165,169,82,153,173,82,153,169,165,82,11,169,142,173,153,82,82,104,165,153,11,104,142,142,104,82,11,11,169,104,142,11,169,82,169,82,104,11,169,142,104,104,11,104,169,82,142,142,169,169,172,104,172,172,82,165,82,142,142,82,11,142,172,165,11,82,165,165,104,153,104,172,82,169,104,173,173,153,173,142,104,142,142,142,104,142,11,11,172,142
536,157,11,11,104,104,173,173,82,11,11,82,153,165,104,142,104,82,173,82,173,142,142,104,104,104,82,82,173,104,142,157,157,165,173,165,173,11,142,104,142,142,157,142,11,82,104,142,11,105,173,157,11,142,157,157,153,173,104,82,157,105,11,142,165,157,82,153,173,82,153,142,165,82,11,105,142,173,153,82,82,104,165,153,11,104,142,157,105,82,11,11,142,104,142,11,104,82,157,157,104,11,104,142,104,104,11,104,105,157,142,142,105,82,74,104,104,105,82,165,82,157,142,82,11,142,74,165,11,82,165,165,105,153,104,153,82,105,104,173,173,153,173,142,105,142,142,142,104,142,11,11,105
537,153,11,11,11,104,11,173,173,82,11,11,82,165,165,104,142,104,82,173,82,157,11,142,104,104,153,82,82,82,104,142,157,82,165,157,165,173,11,157,104,142,142,157,142,164,11,142,142,11,157,173,82,173,142,157,157,153,173,104,82,82,104,11,142,165,82,82,104,173,82,157,142,165,82,11,142,142,173,153,82,82,104,165,153,164,104,142,157,104,82,11,11,142,104,142,11,142,82,157,82,104,11,153,142,104,104,11,104,11,82,142,142,82,142,74,104,157,104,82,11,82,157,142,82,11,142,82,165,11,82,165,165,104,153,104,74,82,104,104,173,173,165,173,157,104,142,142,142,142,157,164,164
538,82,153,173,11,11,104,11,173,173,82,11,11,82,165,165,104,142,104,82,157,82,157,142,142,104,104,104,82,82,173,104,142,157,173,165,157,165,173,11,157,104,142,11,157,142,157,82,104,142,11,153,173,153,11,142,157,157,153,153,104,82,82,104,11,142,165,11,82,153,104,82,157,142,165,82,11,142,142,173,153,82,82,104,165,11,11,104,142,157,104,82,104,11,142,104,142,11,142,82,157,173,104,11,104,142,104,104,11,104,153,173,142,142,153,142,153,104,157,82,82,165,82,157,142,82,11,11,153,165,11,82,165,165,104,153,104,153,82,153,104,173,173,165,173,157,173,142,142,142,142,157,11
539,82,153,153,11,11,175,104,11,173,173,82,11,11,82,165,165,104,175,104,82,173,82,157,175,175,104,165,142,82,82,173,104,142,157,82,165,157,153,173,11,157,104,142,142,175,175,157,82,142,175,11,176,173,176,173,142,157,157,153,173,104,82,82,104,11,142,104,11,82,104,173,82,175,142,165,82,11,142,142,175,153,82,82,104,176,11,142,104,142,157,104,82,104,11,142,104,142,11,142,82,153,82,104,11,11,142,104,104,11,104,176,82,142,142,153,142,153,165,175,104,82,11,82,157,142,82,11,142,153,165,11,82,165,165,104,153,104,165,82,104,104,173,173,175,173,157,104,142,142,175,175,157
540,11,82,153,153,11,11,11,104,11,173,173,82,11,11,82,165,165,104,142,104,82,173,82,82,142,142,104,104,104,82,82,173,104,142,157,173,165,157,165,173,11,142,104,142,142,104,142,142,11,104,142,11,176,173,176,11,142,157,157,153,153,104,82,82,176,11,142,165,11,82,153,104,82,11,142,157,82,11,153,142,173,153,82,82,104,176,11,11,104,142,157,176,82,11,11,142,104,142,11,104,82,157,173,104,11,104,142,104,104,11,104,176,157,142,142,153,153,157,104,104,153,82,11,82,157,142,82,11,142,157,165,11,82,165,165,153,153,157,153,82,176,104,173,173,165,173,142,173,142,142,142,104
541,153,153,82,153,153,11,11,11,104,104,173,173,82,11,11,82,165,165,104,142,104,104,173,82,173,142,165,104,153,104,82,82,173,104,142,157,82,165,173,165,173,11,142,104,142,142,153,142,142,11,104,142,11,105,173,157,11,142,157,157,153,173,104,82,82,105,11,142,165,11,82,105,173,82,153,142,157,104,11,153,142,153,153,82,82,104,105,11,11,104,142,157,105,82,104,11,142,104,142,11,153,82,157,82,104,11,104,142,104,104,11,104,153,157,142,142,153,153,157,165,104,105,82,11,82,157,142,82,11,142,157,165,11,82,165,165,105,153,157,153,82,105,104,173,173,165,173,142,105,142,142,142
542,142,11,153,82,153,153,11,11,11,104,104,173,173,82,11,172,82,172,11,104,157,104,82,173,82,157,11,157,104,104,104,82,82,173,104,142,157,82,11,157,104,173,11,157,104,142,142,157,157,142,11,142,157,11,176,173,176,173,142,157,157,153,173,104,82,82,104,172,142,104,11,82,153,173,82,11,142,176,82,11,142,142,173,153,82,82,104,176,172,142,104,142,157,104,82,104,11,142,104,142,11,142,82,153,82,104,11,142,142,104,104,11,104,172,82,142,142,153,142,172,104,157,11,82,11,82,142,142,82,11,142,172,11,11,82,176,176,104,153,104,172,82,173,104,173,173,157,173,142,104,142,142
543,173,142,11,153,82,173,153,11,11,11,104,104,173,173,82,11,11,82,165,165,104,142,104,104,173,82,82,142,142,104,153,104,82,82,173,104,142,157,173,165,173,165,173,11,142,104,142,142,153,142,142,11,104,142,11,176,173,157,11,142,157,157,153,153,104,82,82,104,11,142,165,11,82,153,153,82,11,142,157,104,11,142,142,173,153,82,82,104,176,11,11,104,142,157,104,82,104,11,142,104,142,11,142,82,157,173,104,11,104,142,104,104,11,104,176,157,142,142,82,82,157,165,104,104,82,11,82,157,142,82,11,142,157,165,11,82,165,165,153,153,157,153,82,176,104,173,173,165,173,142,173,142
544,74,142,142,11,153,173,153,153,82,82,74,104,11,173,173,104,11,104,82,165,11,104,142,104,104,173,82,173,142,142,104,104,104,82,82,82,104,104,153,82,11,173,165,11,11,142,104,142,142,74,142,142,82,104,142,82,176,11,176,165,142,142,173,153,173,104,82,82,105,82,142,11,11,11,153,173,82,74,104,176,104,11,153,142,74,153,82,165,104,176,153,11,104,142,142,105,82,11,11,104,104,142,11,104,142,153,82,104,11,104,142,104,104,82,104,176,82,142,142,153,153,74,104,104,105,82,11,82,142,142,82,11,142,82,11,82,82,165,165,153,153,82,74,82,105,104,173,173,165,173,142,105
545,74,82,142,177,11,153,177,153,153,177,177,11,104,11,173,173,104,11,11,177,165,165,104,177,104,104,173,104,173,177,153,104,104,104,82,82,173,104,142,153,177,165,173,165,173,11,177,104,142,142,177,177,142,177,104,82,177,165,173,165,11,142,177,177,153,173,104,104,142,104,11,142,165,177,82,104,173,177,177,104,165,104,11,142,142,177,153,104,82,104,165,11,11,104,142,177,104,104,104,177,104,104,142,11,104,142,153,177,104,11,104,142,104,104,11,104,74,82,142,142,82,104,153,104,104,104,82,165,82,142,142,82,11,142,82,165,177,82,165,165,104,153,82,74,177,104,104,173,173,165,173,142
546,82,153,82,142,177,11,153,177,173,153,11,11,11,104,104,173,173,82,11,153,82,165,165,104,177,104,104,173,82,173,177,177,104,104,104,82,82,82,104,142,153,82,165,173,165,165,11,177,104,177,142,177,177,142,82,178,142,11,176,173,176,11,142,177,177,153,173,104,82,82,104,11,142,165,11,82,153,173,82,177,142,165,104,11,142,142,177,153,82,82,104,142,11,11,104,142,177,104,82,104,11,142,104,142,11,142,142,153,82,104,11,104,142,104,104,11,104,176,82,142,142,176,142,153,104,104,104,82,11,82,177,142,82,11,142,153,165,11,82,165,165,104,153,82,153,82,176,104,173,173,165,173
547,165,82,153,82,142,177,11,11,173,173,153,177,11,177,104,11,173,173,82,11,153,82,165,165,104,177,104,82,173,82,173,177,177,104,104,104,82,82,82,104,142,176,82,165,153,165,165,11,177,104,142,142,177,177,142,82,178,142,177,176,173,176,173,142,177,177,153,173,104,82,82,104,153,142,165,11,173,104,173,82,177,142,165,82,11,142,142,177,11,82,82,104,165,11,11,104,142,177,104,82,104,177,142,104,142,11,142,142,176,82,104,11,11,142,104,104,82,104,153,82,142,142,176,142,153,104,177,104,82,165,82,173,142,82,11,142,153,11,82,82,165,165,104,153,104,153,82,176,104,173,173,177
548,173,177,82,153,82,142,177,11,153,177,173,153,177,11,177,104,11,173,173,82,11,11,82,165,165,104,177,104,82,173,82,82,177,153,104,104,104,82,82,82,104,142,176,82,165,173,165,173,11,177,104,142,142,177,177,142,82,178,82,177,176,176,176,176,142,177,177,153,173,104,82,82,104,176,142,165,11,82,153,104,82,177,142,165,82,11,142,142,177,153,82,82,104,165,11,11,104,142,177,104,82,104,177,142,104,142,11,153,142,153,82,104,11,11,142,104,104,176,104,176,82,142,142,176,153,153,104,104,104,82,165,82,176,142,82,11,142,82,11,177,82,165,165,104,153,104,176,82,176,104,173,173
549,104,173,173,82,153,82,142,157,11,153,82,173,153,11,11,11,104,104,173,173,82,11,104,82,165,165,104,11,104,82,173,82,157,11,157,104,104,104,82,82,173,104,142,157,82,165,157,104,173,11,157,104,142,142,157,142,142,11,178,142,11,157,173,173,173,142,157,157,153,173,104,82,82,104,11,142,104,11,82,153,173,82,11,142,165,82,11,142,142,11,153,82,82,104,165,11,142,104,142,157,104,82,104,11,142,104,142,11,142,142,153,82,104,11,104,142,104,104,11,104,173,82,142,142,153,142,153,104,157,153,82,11,82,157,142,82,11,173,153,165,11,82,165,165,104,153,104,153,82,173,104,173
550,82,173,173,173,104,11,82,142,177,11,11,177,153,153,177,11,177,104,104,173,173,82,11,11,82,165,165,104,177,104,104,173,82,82,177,177,104,104,104,82,82,173,104,142,153,82,165,173,165,173,11,177,104,142,142,177,177,142,82,104,82,177,173,173,173,173,142,177,177,153,173,104,82,82,104,11,142,165,11,82,153,104,82,177,142,165,104,11,142,142,177,11,82,82,104,165,11,11,104,142,177,104,82,104,177,142,104,142,11,142,142,153,82,104,11,104,142,104,104,11,104,173,82,142,142,153,142,153,104,104,104,82,165,82,173,142,82,11,142,82,165,177,82,165,165,104,153,82,153,82,173,104
